class_label,fpr,tpr,auc
negative,0.6038135593220338,0.9075712881022615,0.7948540072996351
negative,0.6038135593220338,0.9085545722713865,0.7948540072996351
negative,0.6059322033898306,0.9085545722713865,0.7948540072996351
negative,0.6059322033898306,0.9095378564405113,0.7948540072996351
negative,0.6101694915254238,0.9095378564405113,0.7948540072996351
negative,0.6101694915254238,0.9105211406096362,0.7948540072996351
negative,0.6122881355932204,0.9105211406096362,0.7948540072996351
negative,0.6122881355932204,0.9124877089478859,0.7948540072996351
negative,0.6165254237288136,0.9124877089478859,0.7948540072996351
negative,0.6165254237288136,0.9144542772861357,0.7948540072996351
negative,0.6207627118644068,0.9144542772861357,0.7948540072996351
negative,0.6207627118644068,0.9154375614552606,0.7948540072996351
negative,0.625,0.9154375614552606,0.7948540072996351
negative,0.625,0.9174041297935103,0.7948540072996351
negative,0.6271186440677966,0.9174041297935103,0.7948540072996351
negative,0.6271186440677966,0.9183874139626352,0.7948540072996351
negative,0.6313559322033898,0.9183874139626352,0.7948540072996351
negative,0.6313559322033898,0.9193706981317601,0.7948540072996351
negative,0.6334745762711864,0.9193706981317601,0.7948540072996351
negative,0.6334745762711864,0.9203539823008849,0.7948540072996351
negative,0.6398305084745762,0.9203539823008849,0.7948540072996351
negative,0.6398305084745762,0.9223205506391348,0.7948540072996351
negative,0.6419491525423728,0.9223205506391348,0.7948540072996351
negative,0.6419491525423728,0.9233038348082596,0.7948540072996351
negative,0.6461864406779662,0.9233038348082596,0.7948540072996351
negative,0.6461864406779662,0.9242871189773845,0.7948540072996351
negative,0.6483050847457628,0.9242871189773845,0.7948540072996351
negative,0.6483050847457628,0.9252704031465093,0.7948540072996351
negative,0.6504237288135594,0.9252704031465093,0.7948540072996351
negative,0.6504237288135594,0.9272369714847591,0.7948540072996351
negative,0.6567796610169492,0.9272369714847591,0.7948540072996351
negative,0.6567796610169492,0.9311701081612586,0.7948540072996351
negative,0.6588983050847458,0.9311701081612586,0.7948540072996351
negative,0.6588983050847458,0.9321533923303835,0.7948540072996351
negative,0.6610169491525424,0.9321533923303835,0.7948540072996351
negative,0.6610169491525424,0.9331366764995084,0.7948540072996351
negative,0.6652542372881356,0.9331366764995084,0.7948540072996351
negative,0.6652542372881356,0.9341199606686332,0.7948540072996351
negative,0.6673728813559322,0.9341199606686332,0.7948540072996351
negative,0.6673728813559322,0.9351032448377581,0.7948540072996351
negative,0.6694915254237288,0.9351032448377581,0.7948540072996351
negative,0.6694915254237288,0.9360865290068829,0.7948540072996351
negative,0.6716101694915254,0.9360865290068829,0.7948540072996351
negative,0.6716101694915254,0.9390363815142576,0.7948540072996351
negative,0.6800847457627118,0.9390363815142576,0.7948540072996351
negative,0.6800847457627118,0.9429695181907571,0.7948540072996351
negative,0.6822033898305084,0.9429695181907571,0.7948540072996351
negative,0.6822033898305084,0.9469026548672567,0.7948540072996351
negative,0.6927966101694916,0.9469026548672567,0.7948540072996351
negative,0.6927966101694916,0.9478859390363815,0.7948540072996351
negative,0.701271186440678,0.9478859390363815,0.7948540072996351
negative,0.701271186440678,0.9488692232055064,0.7948540072996351
